VoterId,ElectionDate,ElectionDescription,VotingMethod
820450,11/05/1996,STATE GENERAL,P
820450,09/13/1994,STATE PRIMARY ELECTION,P
820450,11/08/1994,STATE GENERAL,P
820450,11/06/2001,SCHOOL DISTRICT ELECTIONS-2001,P
820450,09/10/2002,09-10-2002 STATE PRIMARY,P
820450,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
820450,09/09/2008,09/09/2008 - STATE PRIMARY,P
820450,11/04/2008,11/04/2008 - STATE GENERAL,P
820450,08/10/2010,08/10/2010 - STATE PRIMARY,P
820450,11/02/2010,11/02/2010 - STATE GENERAL,P
820450,08/14/2012,08/14/2012 - STATE PRIMARY,P
820450,11/06/2012,11/06/2012 - STATE GENERAL,P
820450,11/05/2013,11/05/2013 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
820450,08/12/2014,08/12/2014 - STATE PRIMARY,M
820450,11/04/2014,11/04/2014 - STATE GENERAL,M
820450,08/09/2016,08/09/2016 - STATE PRIMARY,M
820450,11/08/2016,11/08/2016 - STATE GENERAL,M
2002139,11/07/2000,STATE GENERAL,P
2002139,11/07/2006,11/07/2006 - STATE GENERAL,P
2002139,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
2002139,11/02/2004,11/02/2004 - STATE GENERAL,P
2002139,11/03/1998,STATE GENERAL,P
2002139,11/04/2008,11/04/2008 - STATE GENERAL,P
2002139,11/02/2010,11/02/2010 - STATE GENERAL,P
2002139,11/06/2012,11/06/2012 - STATE GENERAL,P
2002139,11/08/2016,11/08/2016 - STATE GENERAL,P
1958324,11/07/2000,STATE GENERAL,P
1958324,09/15/1998,STATE PRIMARY ELECTION,P
1958324,11/03/1998,STATE GENERAL,P
1958324,11/05/1996,STATE GENERAL,P
1958324,11/05/1996,SCHOOL BOARD ELECTION,A
1958324,11/07/1995,MUNICIPAL GENERAL,P
1958324,11/08/1994,STATE GENERAL,P
1958324,11/02/1993,MUNICIPAL GENERAL,P
1958324,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
1958324,11/02/2004,11/02/2004 - STATE GENERAL,P
1958324,09/10/2002,9-10-2002 STATE PRIMARY,P
1958324,11/07/2006,11/07/2006 - STATE GENERAL,P
1958324,11/04/2008,11/04/2008 - STATE GENERAL,P
1958324,11/02/2010,11/02/2010 - STATE GENERAL,P
1958324,11/06/2012,11/06/2012 - STATE GENERAL,P
1958324,03/19/2013,03/19/2013 - SPEC ELECT CITYWIDE ROCHESTER,P
1958324,05/07/2013,05/07/2013 - SPEC ELECT CITYWIDE ROCHESTER,P
1958324,11/04/2014,11/04/2014 - STATE GENERAL,P
1958324,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
1958324,11/08/2016,11/08/2016 - STATE GENERAL,P
1958346,11/07/2000,STATE GENERAL,P
1958346,11/03/1998,STATE GENERAL,P
1958346,11/05/1996,STATE GENERAL,P
1958346,11/08/1994,STATE GENERAL,P
1958346,11/02/1993,MUNICIPAL GENERAL,P
1958346,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
1958346,11/06/2001,2001 SCHOOL ELECTION,P
1958346,11/02/2004,11/02/2004 - STATE GENERAL,P
1958346,11/07/2006,11/07/2006 - STATE GENERAL,P
1958346,11/04/2008,11/04/2008 - STATE GENERAL,P
1958346,11/02/2010,11/02/2010 - STATE GENERAL,P
1958346,11/06/2012,11/06/2012 - STATE GENERAL,P
1958346,05/07/2013,05/07/2013 - SPEC ELECT CITYWIDE ROCHESTER,P
1958346,11/04/2014,11/04/2014 - STATE GENERAL,P
1958346,11/08/2016,11/08/2016 - STATE GENERAL,A
2462482,11/05/1996,STATE GENERAL,P
2462482,11/08/1994,STATE GENERAL,P
2462482,11/07/2006,11/07/2006 - STATE GENERAL,P
2462482,09/13/1994,STATE PRIMARY ELECTION,P
1921089,11/07/2000,STATE GENERAL,P
1921089,11/03/1998,STATE GENERAL,P
1921089,11/04/1997,MUNICIPAL GENERAL,P
1921089,11/05/1996,STATE GENERAL,P
1921089,12/31/1995,SPECIAL ELECTION,P
1921089,09/13/1994,STATE PRIMARY ELECTION,P
1921089,11/08/1994,STATE GENERAL,P
1921089,11/06/2001,2001 GENERAL ELECTION,P
1921089,11/02/2004,11/02/2004 - STATE GENERAL,P
1921089,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1921089,11/08/2005,11/08/2005 - MUNICIPAL GENERAL,P
1921089,11/07/2006,11/07/2006 - STATE GENERAL,P
1921089,11/04/2008,11/04/2008 - STATE GENERAL,P
1921089,11/02/2010,11/02/2010 - STATE GENERAL,P
1921089,11/08/2011,11/08/2011 - MUNICIPAL GENERAL,P
1921089,11/06/2012,11/06/2012 - STATE GENERAL,P
1921089,11/05/2013,11/05/2013 - MUNICIPAL GENERAL,P
1921089,11/04/2014,11/04/2014 - STATE GENERAL,P
1921089,03/10/2015,03/10/2015 - SD SPEC ELECT ISD 508 - ST PETER,P
1921089,11/03/2015,11/03/2015 - MUNICIPAL GENERAL,P
1921089,11/08/2016,11/08/2016 - STATE GENERAL,P
1921089,11/07/2017,11/07/2017 - MUNICIPAL GENERAL,P
821636,11/02/2004,11/02/2004 - STATE GENERAL,P
821636,11/07/2000,STATE GENERAL,P
821636,09/15/1998,STATE PRIMARY ELECTION,P
821636,11/03/1998,STATE GENERAL,P
821636,11/04/1997,SCHOOL BOARD ELECTION,P
821636,11/05/1996,STATE GENERAL,P
821636,11/08/1994,STATE GENERAL,P
821636,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
821636,11/07/2006,11/07/2006 - STATE GENERAL,P
821636,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
821636,11/04/2008,11/04/2008 - STATE GENERAL,P
821636,08/10/2010,08/10/2010 - STATE PRIMARY,P
821636,11/02/2010,11/02/2010 - STATE GENERAL,P
821636,11/06/2012,11/06/2012 - STATE GENERAL,P
821636,08/12/2014,08/12/2014 - STATE PRIMARY,A
821636,11/04/2014,11/04/2014 - STATE GENERAL,P
821636,11/08/2016,11/08/2016 - STATE GENERAL,P
821636,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
821845,03/09/2004,03/09/2004 TOWNSHIP ELECTION,P
821845,11/06/2001,MUNICIPAL GENERAL,P
821845,09/12/2000,STATE PRIMARY ELECTION,P
821845,11/07/2000,STATE GENERAL,P
821845,11/07/2000,MUNICIPAL GENERAL,P
821845,09/15/1998,STATE PRIMARY ELECTION,P
821845,11/03/1998,STATE GENERAL,P
821845,11/03/1998,MUNICIPAL GENERAL,P
821845,11/03/1998,SCHOOL BOARD ELECTION,P
821845,09/10/1996,STATE PRIMARY ELECTION,P
821845,11/05/1996,STATE GENERAL,P
821845,11/05/1996,MUNICIPAL GENERAL,P
821845,11/05/1996,SCHOOL BOARD ELECTION,P
821845,11/07/1995,MUNICIPAL GENERAL,P
821845,11/07/1995,SCHOOL BOARD ELECTION,P
821845,09/13/1994,STATE PRIMARY ELECTION,P
821845,11/08/1994,STATE GENERAL,P
821845,11/08/1994,MUNICIPAL GENERAL,P
821845,11/02/1993,MUNICIPAL GENERAL,P
821845,03/12/2002,2002 TOWNSHIP,P
821845,11/04/2003,11/04/2003 GENERAL ELECTION,P
821845,03/11/2003,03/11/2003 TOWNSHIP ELECTION,P
821845,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
821845,11/08/2005,11/08/2005 - SD SPEC ELECT ISD 2886 - GLENVILLE-EMMONS,P
821845,11/07/2006,11/07/2006 - STATE GENERAL,P
821845,03/13/2007,03/13/2007 - TOWNSHIP ELECTION,P
821845,11/04/2008,11/04/2008 - STATE GENERAL,P
821845,03/09/2010,03/09/2010 - TOWNSHIP ELECTION,P
821845,08/10/2010,08/10/2010 - STATE PRIMARY,P
821845,11/02/2010,11/02/2010 - STATE GENERAL,P
821845,03/08/2011,03/08/2011 - TOWNSHIP ELECTION,P
821845,03/13/2012,03/13/2012 - TOWNSHIP ELECTION,P
821845,11/06/2012,11/06/2012 - STATE GENERAL,P
821845,08/12/2014,08/12/2014 - STATE PRIMARY,P
821845,11/04/2014,11/04/2014 - STATE GENERAL,P
821845,03/10/2015,03/10/2015 - TOWNSHIP ELECTION,P
821845,03/08/2016,03/08/2016 - TOWNSHIP ELECTION,P
821845,11/08/2016,11/08/2016 - STATE GENERAL,P
821845,03/14/2017,03/14/2017 - TOWNSHIP ELECTION,P
1893385,11/07/2000,STATE GENERAL,P
1893385,11/03/1998,STATE GENERAL,P
1893385,11/02/2004,11/02/2004 - STATE GENERAL,P
1893385,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
1893385,11/07/2006,11/07/2006 - STATE GENERAL,P
1893385,09/09/2008,09/09/2008 - STATE PRIMARY,P
1893385,11/04/2008,11/04/2008 - STATE GENERAL,P
1893385,11/02/2010,11/02/2010 - STATE GENERAL,P
1893385,11/06/2012,11/06/2012 - STATE GENERAL,P
1893385,11/04/2014,11/04/2014 - STATE GENERAL,P
1893385,11/08/2016,11/08/2016 - STATE GENERAL,M
1959864,11/02/2004,11/02/2004 - STATE GENERAL,P
1959864,11/07/2000,STATE GENERAL,P
1959864,11/03/1998,STATE GENERAL,P
1959864,11/05/1996,STATE GENERAL,P
1959864,11/08/1994,STATE GENERAL,P
1959864,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
1959864,11/06/2001,2001 SCHOOL ELECTION,P
1959864,09/12/2006,09/12/2006 - STATE PRIMARY,P
1959864,11/07/2006,11/07/2006 - STATE GENERAL,P
1959864,09/09/2008,09/09/2008 - STATE PRIMARY,P
1959864,11/04/2008,11/04/2008 - STATE GENERAL,P
1959864,11/02/2010,11/02/2010 - STATE GENERAL,P
1959864,11/06/2012,11/06/2012 - STATE GENERAL,P
1959864,03/19/2013,03/19/2013 - SPEC ELECT CITYWIDE ROCHESTER,P
1959864,11/04/2014,11/04/2014 - STATE GENERAL,P
1959864,11/08/2016,11/08/2016 - STATE GENERAL,P
2002750,09/12/2000,STATE PRIMARY ELECTION,P
2002750,11/07/2000,STATE GENERAL,P
2002750,11/07/2000,SCHOOL BOARD ELECTION,P
2002750,09/15/1998,STATE PRIMARY ELECTION,P
2002750,11/03/1998,STATE GENERAL,P
2002750,12/31/1998,SPECIAL ELECTION,P
2002750,11/04/1997,SCHOOL BOARD ELECTION,P
2002750,11/05/1996,STATE GENERAL,P
2002750,11/05/1996,SCHOOL BOARD ELECTION,P
2002750,11/07/1995,MUNICIPAL GENERAL,P
2002750,09/13/1994,STATE PRIMARY ELECTION,P
2002750,11/08/1994,STATE GENERAL,P
2002750,11/02/1993,MUNICIPAL GENERAL,A
2002750,11/06/2001,2001 SCHOOL ELECTION,P
2002750,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
2002750,11/02/2004,11/02/2004 - STATE GENERAL,P
2002750,10/04/2005,10/04/2005 - SPEC ELECT CITYWIDE ROCHESTER,A
2002750,09/12/2006,09/12/2006 - STATE PRIMARY,P
2002750,11/07/2006,11/07/2006 - STATE GENERAL,P
2002750,09/25/2007,09/25/2007 - SD SPEC ELECT ISD 0535 - ROCHESTER,P
2002750,11/04/2008,11/04/2008 - STATE GENERAL,P
2002750,08/10/2010,08/10/2010 - STATE PRIMARY,P
2002750,11/02/2010,11/02/2010 - STATE GENERAL,P
2002750,08/14/2012,08/14/2012 - STATE PRIMARY,P
2002750,11/06/2012,11/06/2012 - STATE GENERAL,P
2002750,03/19/2013,03/19/2013 - SPEC ELECT CITYWIDE ROCHESTER,P
2002750,07/30/2013,07/30/2013 - SPEC ELECT MCD ROCHESTER W-05,P
2002750,09/17/2013,09/17/2013 - SPEC ELECT MCD ROCHESTER W-05,P
2002750,08/12/2014,08/12/2014 - STATE PRIMARY,P
2002750,11/04/2014,11/04/2014 - STATE GENERAL,P
821908,11/02/2004,11/02/2004 - STATE GENERAL,P
821908,09/14/2004,09/14/2004 - STATE PRIMARY,P
821908,11/07/2000,STATE GENERAL,P
821908,11/03/1998,STATE GENERAL,P
821908,11/03/1998,SCHOOL BOARD ELECTION,P
821908,11/05/1996,STATE GENERAL,P
821908,11/05/1996,SCHOOL BOARD ELECTION,P
821908,11/07/1995,SCHOOL BOARD ELECTION,P
821908,11/08/1994,STATE GENERAL,P
821908,11/08/1994,SCHOOL BOARD ELECTION,P
821908,11/04/2003,11/04/2003 GENERAL ELECTION,P
821908,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
821908,11/08/2005,11/08/2005 - SD SPEC ELECT ISD 2886 - GLENVILLE-EMMONS,P
821908,11/07/2006,11/07/2006 - STATE GENERAL,P
821908,09/09/2008,09/09/2008 - STATE PRIMARY,P
821908,11/04/2008,11/04/2008 - STATE GENERAL,P
821908,08/10/2010,08/10/2010 - STATE PRIMARY,P
821908,11/02/2010,11/02/2010 - STATE GENERAL,P
821908,08/14/2012,08/14/2012 - STATE PRIMARY,P
821908,11/06/2012,11/06/2012 - STATE GENERAL,P
821908,08/12/2014,08/12/2014 - STATE PRIMARY,P
821908,11/04/2014,11/04/2014 - STATE GENERAL,P
821908,04/14/2015,04/14/2015 - SD SPEC ELECT ISD 2886 - GLENVILLE-EMMONS,P
821908,11/08/2016,11/08/2016 - STATE GENERAL,A
2002750,11/03/2015,11/03/2015 - SD SPEC ELECT ISD 535 - ROCHESTER,P
2002750,11/08/2016,11/08/2016 - STATE GENERAL,P
2463886,09/12/2000,STATE PRIMARY ELECTION,P
2463886,11/07/2000,STATE GENERAL,P
2463886,09/15/1998,STATE PRIMARY ELECTION,P
2463886,11/03/1998,STATE GENERAL,P
2463886,11/05/1996,STATE GENERAL,P
2463886,09/13/1994,STATE PRIMARY ELECTION,P
2463886,11/08/1994,STATE GENERAL,P
2463886,11/05/2002,11-05-02 STATE GENERAL ELECTION,P
2463886,11/02/2004,11/02/2004 - STATE GENERAL,P
2463886,11/07/2006,11/07/2006 - STATE GENERAL,P
2463886,11/04/2008,11/04/2008 - STATE GENERAL,A
2463886,03/09/2010,03/09/2010 - TOWNSHIP ELECTION,P
2463886,08/10/2010,08/10/2010 - STATE PRIMARY,P
2463886,11/02/2010,11/02/2010 - STATE GENERAL,P
2463886,11/06/2012,11/06/2012 - STATE GENERAL,P
2463886,11/04/2014,11/04/2014 - STATE GENERAL,P
2463886,11/08/2016,11/08/2016 - STATE GENERAL,P
822022,11/05/2002,11-05-2002 STATE GENERAL ELECTION,P
822022,09/12/2000,STATE PRIMARY ELECTION,P
822022,11/07/2000,STATE GENERAL,P
822022,11/03/1998,STATE GENERAL,P
822022,11/04/1997,SCHOOL BOARD ELECTION,P
822022,11/05/1996,STATE GENERAL,P
822022,11/08/1994,STATE GENERAL,P
822022,11/02/1993,SCHOOL BOARD ELECTION,P
822022,11/02/2004,11/02/2004 - STATE GENERAL,P
822022,11/06/2001,SCHOOL DISTRICT ELECTIONS-2001,P
822022,09/10/2002,09-10-2002 STATE PRIMARY,P
822022,11/08/2005,11/08/2005 - SPEC ELECT CITYWIDE ALBERT LEA,P
822022,09/12/2006,09/12/2006 - STATE PRIMARY,P
822022,11/07/2006,11/07/2006 - STATE GENERAL,P
822022,11/06/2007,11/06/2007 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
822022,09/09/2008,09/09/2008 - STATE PRIMARY,P
822022,11/04/2008,11/04/2008 - STATE GENERAL,P
822022,08/10/2010,08/10/2010 - STATE PRIMARY,P
822022,08/14/2012,08/14/2012 - STATE PRIMARY,P
822022,11/06/2012,11/06/2012 - STATE GENERAL,P
822022,11/04/2014,11/04/2014 - STATE GENERAL,P
822022,11/08/2016,11/08/2016 - STATE GENERAL,P
822022,05/08/2018,05/08/2018 - SD SPEC ELECT ISD 241 - ALBERT LEA,P
2464641,11/07/2000,STATE GENERAL,P
2464641,11/05/1996,STATE GENERAL,P
2464641,11/02/2004,11/02/2004 - STATE GENERAL,P
2464641,11/04/2008,11/04/2008 - STATE GENERAL,P
2464641,11/06/2012,11/06/2012 - STATE GENERAL,P
2464641,11/04/2014,11/04/2014 - STATE GENERAL,P
2464641,11/08/2016,11/08/2016 - STATE GENERAL,P
2464641,02/13/2018,02/13/2018 - SD SPEC ELECT ISD 2905 - TRI-CITY UNITED,P
1960880,11/07/2000,STATE GENERAL,P
1960880,09/15/1998,STATE PRIMARY ELECTION,P
